Turbine_ID,Month_recorded,Section,Zone,Previous_Over_current_Trips,Lubrication_Type,New_Seal,Planned_shutdowns,Average_RPM,Asset_Age_Score,Average_Vibration_Score,Torque_rating,Bearing_Weight_Score,Insulation_Rating,Fatigue_Score,Asset_Failure
2825,07.Jul,3895,S,0,0,0,0,4698,0,438,0,0,95,0,T
2826,07.Jul,3897,S,0,0,0,0,747,6,46,0,0,13,1,F
2827,06.Jun,3898,S,1,0,1,0,403,12,17,1,9,4,3.162278,F
2828,04.Apr,3898,S,0,0,0,0,403,12,17,0,9,4,3.162278,T
2829,08.Aug,3899,S,0,0,0,1,5866,110,493,1,70,106,1.414214,F
2830,04.Apr,3900,S,0,0,0,1,5082,30,662,1,16,85,5.656854,F
2831,12.Dec,3901,S,0,0,1,1,709,0,87,2,0,16,0,F
2832,04.Apr,3902,S,0,0,0,0,703,23,128,0,3,15,0,F
2833,03.Mar,3904,S,1,0,0,0,2122,20,137,0,8,32,4.582576,F
2834,02.Feb,3905,S,0,0,1,0,4464,231,507,1,114,66,0,F
2835,06.Jun,3906,S,0,0,0,0,3376,21,149,0,5,65,4.690416,F
2836,12.Dec,3907,S,0,0,0,0,2915,145,283,0,85,43,12,F
2837,07.Jul,3909,S,0,1,3,4,4115,300,416,7,165,72,17.233688,T
2838,09.Sep,3910,S,0,0,0,0,5453,77,297,0,32,99,8.602325,T
2839,04.Apr,3911,S,0,1,0,0,3613,55,376,0,30,54,7.141428,F
2840,04.Apr,3913,S,0,0,0,2,2249,50,127,2,20,33,0,F
2841,02.Feb,3914,S,0,0,1,0,2025,55,271,1,19,44,0,F
2842,02.Feb,3915,S,0,0,1,1,4379,96,372,2,25,120,0,F
2843,12.Dec,3915,S,0,0,0,0,4379,96,372,0,25,120,0,T
2844,07.Jul,3918,S,0,0,0,0,675,0,24,0,0,5,0,F
2845,04.Apr,3919,S,0,0,1,1,4059,165,311,2,165,85,0,F
2846,01.Jan,3922,S,0,15,3,3,7510,181,374,7,111,133,7.874008,T
2847,02.Feb,3922,S,0,15,5,5,7510,181,374,13,111,133,7.874008,T
2848,01.Jan,3922,S,0,15,5,8,7510,181,374,14,111,133,7.874008,T
2849,04.Apr,3924,S,0,0,0,0,1575,8,50,0,0,12,3,F
2850,10.Oct,3925,S,0,0,0,0,4246,71,192,0,16,66,0,F
2851,08.Aug,3926,S,0,0,0,0,3110,162,241,0,119,46,7.483315,F
2852,10.Oct,3928,S,0,0,0,0,3160,104,249,0,54,63,0,F
2853,07.Jul,3930,S,0,0,2,2,2147,113,153,4,71,27,10.535654,T
2854,10.Oct,3931,S,0,0,1,1,1450,99,110,2,55,16,2,F
2855,10.Oct,3932,S,2,0,0,0,3080,276,371,0,148,42,5.196152,F
2856,03.Mar,3933,S,0,0,0,0,1824,153,267,0,90,21,2.44949,F
2857,09.Sep,3934,S,2,0,5,13,4148,524,824,32,116,77,19.157244,T
2858,09.Sep,3934,S,3,0,0,8,4148,524,824,8,116,77,19.157244,T
2859,08.Aug,3934,S,2,0,2,8,4148,524,824,22,116,77,19.157244,T
2860,02.Feb,3934,S,2,0,3,5,4148,524,824,8,116,77,19.157244,T
2861,08.Aug,3934,S,3,0,0,0,4148,524,824,0,116,77,19.157244,T
2862,05.May,3935,S,0,0,2,3,3662,215,372,5,87,70,14.035669,F
2863,09.Sep,3938,S,1,0,0,0,5127,171,383,0,44,78,12.041595,T
2864,11.Nov,3939,S,0,0,0,0,3318,310,555,0,178,55,17.320508,F
2865,05.May,3939,S,0,0,1,1,3318,310,555,2,178,55,17.320508,T
2866,07.Jul,3940,S,0,0,0,0,3696,114,281,0,56,61,1,T
2867,02.Feb,3940,S,0,0,0,0,3696,114,281,0,56,61,1,F
2868,06.Jun,3941,S,0,0,1,2,5682,184,769,3,127,104,1,F
2869,03.Mar,3942,S,0,0,1,1,6605,39,858,2,18,155,6.403124,F
2870,06.Jun,3943,S,0,0,0,0,7165,78,864,0,30,178,8.306624,T
2871,09.Sep,3946,S,4,1,0,0,2350,3,38,0,0,35,1.414214,F
2872,07.Jul,3946,S,4,1,1,2,2350,3,38,3,0,35,1.414214,F
2873,10.Oct,3947,S,0,0,0,0,1104,59,186,0,21,16,1,F
2874,07.Jul,3948,S,0,0,0,1,3036,206,420,1,149,67,0,F
2875,06.Jun,3949,S,0,0,0,0,1279,1,164,0,1,28,0,F
2876,04.Apr,3950,S,0,0,0,0,1301,70,135,0,42,21,0,F
2877,01.Jan,3951,S,0,0,0,0,1850,68,180,0,10,26,0,T
2878,08.Aug,3952,S,0,0,0,0,716,0,7,0,0,10,0,F
2879,06.Jun,3953,S,0,0,0,0,2763,16,206,0,3,63,0,F
2880,11.Nov,3955,S,0,0,0,0,5371,70,444,0,37,109,1,T
2881,05.May,3957,S,0,1,6,8,3508,50,181,16,6,61,0,F
2882,03.Mar,3957,S,0,1,4,4,3508,50,181,8,6,61,0,T
2883,02.Feb,3962,S,2,0,0,2,3484,311,483,2,185,45,12.409674,T
2884,02.Feb,3962,S,2,0,0,2,3484,311,483,2,185,45,12.409674,T
2885,03.Mar,3964,S,2,0,3,7,3206,358,503,16,186,42,12.529964,T
2886,10.Oct,3966,S,0,0,2,3,4419,483,554,6,144,48,22.022716,T
2887,07.Jul,3966,S,0,0,0,4,4419,483,554,11,144,48,22.022716,T
2888,10.Oct,3968,S,8,0,6,16,4800,929,1123,28,505,54,30.789609,T
2889,07.Jul,3968,S,6,0,0,3,4800,929,1123,4,505,54,30.789609,T
2890,04.Apr,3968,S,8,0,2,11,4800,929,1123,15,505,54,30.789609,T
2891,06.Jun,3968,S,8,0,4,14,4800,929,1123,26,505,54,30.789609,T
2892,09.Sep,3969,S,1,0,2,2,3413,422,701,5,340,58,23.558438,T
2893,01.Jan,3969,S,1,0,2,5,3413,422,701,8,340,58,23.558438,T
2894,02.Feb,3970,S,0,0,0,0,2951,94,408,0,17,37,7.483315,F
2895,05.May,3970,S,0,0,0,0,2951,94,408,0,17,37,7.483315,T
2896,07.Jul,3970,S,2,0,1,4,2951,94,408,8,17,37,7.483315,T
2897,02.Feb,3971,S,1,0,0,0,3990,164,250,0,43,34,9.380832,F
2898,04.Apr,3972,S,0,0,0,0,2140,43,268,0,24,22,5,F
2899,01.Jan,3973,S,0,0,0,0,1484,34,132,0,6,29,4.242641,F
2900,10.Oct,3974,S,1,0,3,3,6135,1161,1399,6,248,82,33.555923,T
2901,07.Jul,3975,S,0,1,0,0,1655,87,265,0,41,25,1,F
2902,07.Jul,3976,S,2,0,0,6,5071,773,1053,19,194,74,24.33105,T
2903,10.Oct,3976,S,2,0,1,1,5071,773,1053,7,194,74,24.33105,T
2904,10.Oct,3976,S,2,0,1,1,5071,773,1053,7,194,74,24.33105,T
2905,05.May,3977,S,0,0,1,2,2858,332,435,3,215,46,1,T
2906,07.Jul,3979,S,0,0,1,2,4376,192,551,4,69,63,1.732051,T
2907,04.Apr,3979,S,0,0,1,2,4376,192,551,3,69,63,1.732051,F
2908,08.Aug,3979,S,0,0,0,0,4376,192,551,0,69,63,1.732051,T
2909,11.Nov,3980,S,1,0,2,7,2649,345,451,10,94,31,13.56466,F
2910,10.Oct,3980,S,1,0,1,5,2649,345,451,6,94,31,13.56466,T
2911,07.Jul,3981,S,0,0,0,0,1974,60,152,0,15,28,2.645751,F
2912,03.Mar,3982,S,1,0,3,7,5414,1148,1268,22,291,65,29.257478,T
2913,02.Feb,3982,S,1,0,3,4,5414,1148,1268,10,291,65,29.257478,T
2914,05.May,3982,S,2,0,3,12,5414,1148,1268,35,291,65,29.257478,T
2915,04.Apr,3982,S,2,0,4,10,5414,1148,1268,32,291,65,29.257478,T
2916,10.Oct,3983,S,0,0,1,1,4900,607,718,2,529,73,0,F
2917,08.Aug,3985,S,2,0,2,9,6062,753,890,11,235,74,24.103942,T
2918,07.Jul,3987,S,3,0,3,4,6317,890,939,7,363,89,22.58318,T
2919,09.Sep,3987,S,3,0,3,8,6317,890,939,11,363,89,22.58318,T
2920,07.Jul,3988,S,0,0,0,0,3385,395,532,0,267,56,3.741657,F
2921,02.Feb,3988,S,0,0,1,4,3385,395,532,5,267,56,3.741657,T
2922,06.Jun,3989,S,0,0,0,0,3477,46,373,0,19,58,6.708204,F
2923,10.Oct,3989,S,0,0,0,0,3477,46,373,0,19,58,6.708204,F
2924,05.May,3993,S,0,0,0,0,406,0,24,0,0,5,0,F
2925,09.Sep,3994,S,0,0,1,1,3800,99,299,3,29,75,0,F
2926,09.Sep,3998,S,0,4,1,1,3203,232,258,2,170,44,15.165751,T
2927,02.Feb,3999,S,0,1,1,4,4536,138,358,6,93,61,11.532563,T
2928,06.Jun,3999,S,0,1,1,3,4536,138,358,7,93,61,11.532563,F
2929,01.Jan,4000,S,0,0,0,0,1385,139,148,0,84,22,1,F
2930,08.Aug,4001,S,0,0,0,4,2767,168,173,4,115,32,12.845233,T
2931,12.Dec,4001,S,1,0,1,1,2767,168,173,2,115,32,12.845233,T
2932,02.Feb,4001,S,1,0,0,4,2767,168,173,4,115,32,12.845233,T
2933,10.Oct,4002,S,2,3,0,1,3155,251,278,1,128,46,15.84298,F
2934,11.Nov,4002,S,2,3,0,2,3155,251,278,7,128,46,15.84298,T
2935,07.Jul,4005,S,1,0,0,0,2721,328,377,0,243,40,18.11077,T
2936,10.Oct,4006,S,1,0,3,11,2275,100,149,21,24,25,9.949874,T
2937,10.Oct,4006,S,0,0,0,6,2275,100,149,6,24,25,9.949874,T
2938,08.Aug,4006,S,1,0,3,5,2275,100,149,12,24,25,9.949874,T
2939,11.Nov,4006,S,0,0,0,4,2275,100,149,5,24,25,9.949874,T
2940,03.Mar,4006,S,0,0,2,4,2275,100,149,9,24,25,9.949874,T
2941,11.Nov,4007,S,2,2,1,1,4389,298,466,2,166,46,17.549929,F
2942,08.Aug,4007,S,2,3,1,3,4389,298,466,4,166,46,17.549929,T
2943,05.May,4007,S,2,2,4,5,4389,298,466,11,166,46,17.549929,T
2944,02.Feb,4008,S,2,0,1,1,4027,293,555,2,103,53,16.613248,F
2945,05.May,4008,S,1,0,3,5,4027,293,555,9,103,53,16.613248,T
2946,09.Sep,4009,S,0,0,0,0,2501,47,270,0,11,39,6.855655,F
2947,11.Nov,4010,S,1,0,0,3,4810,392,499,3,241,48,19.748418,T
2948,07.Jul,4010,S,1,0,0,0,4810,392,499,0,241,48,19.748418,T
2949,08.Aug,4010,S,1,0,2,4,4810,392,499,7,241,48,19.748418,T
2950,07.Jul,4012,S,1,6,0,3,5155,927,1255,3,155,74,28.84441,T
2951,03.Mar,4012,S,1,6,0,1,5155,927,1255,6,155,74,28.84441,T
2952,02.Feb,4013,S,1,0,3,12,5341,889,1015,18,202,73,27.748874,T
2953,10.Oct,4013,S,2,0,0,1,5341,889,1015,3,202,73,27.748874,T
2954,09.Sep,4013,S,2,0,4,9,5341,889,1015,15,202,73,27.748874,T
2955,07.Jul,4013,S,2,0,5,7,5341,889,1015,23,202,73,27.748874,T
2956,06.Jun,4013,S,2,0,6,11,5341,889,1015,29,202,73,27.748874,T
2957,12.Dec,4013,S,2,0,0,12,5341,889,1015,14,202,73,27.748874,T
2958,02.Feb,4013,S,1,0,3,12,5341,889,1015,18,202,73,27.748874,T
2959,10.Oct,4013,S,3,0,3,8,5341,889,1015,12,202,73,27.748874,T
2960,08.Aug,4013,S,2,0,1,6,5341,889,1015,8,202,73,27.748874,T
2961,07.Jul,4014,S,0,0,1,3,3669,177,402,4,57,55,13.601471,T
2962,10.Oct,4014,S,0,0,1,4,3669,177,402,6,57,55,13.601471,F
2963,11.Nov,4016,S,0,0,1,1,4150,153,311,2,60,61,12.288206,T
2964,01.Jan,4017,S,3,0,2,2,5229,416,747,7,207,104,20,T
2965,08.Aug,4017,S,3,1,3,5,5229,416,747,9,207,104,20,T
2966,01.Jan,4017,S,3,0,2,2,5229,416,747,7,207,104,20,T
2967,01.Jan,4017,S,3,0,2,2,5229,416,747,7,207,104,20,T
2968,11.Nov,4017,S,3,1,1,7,5229,416,747,11,207,104,20,T
2969,05.May,4017,S,3,1,1,6,5229,416,747,9,207,104,20,T
2970,05.May,4018,S,1,0,1,2,4443,409,658,3,155,54,19.209373,T
2971,07.Jul,4018,S,1,0,4,4,4443,409,658,14,155,54,19.209373,T
2972,11.Nov,4018,S,1,0,0,0,4443,409,658,0,155,54,19.209373,T
2973,11.Nov,4019,S,2,0,2,3,5223,679,954,5,140,90,23.216374,T
2974,01.Jan,4020,S,8,0,1,10,6168,1104,1245,17,158,87,30.983867,T
2975,04.Apr,4021,S,3,0,5,11,4485,483,686,21,152,71,17.146428,T
2976,05.May,4021,S,3,0,8,17,4485,483,686,39,152,71,17.146428,T
2977,03.Mar,4022,S,3,2,3,8,6125,473,927,18,31,116,20.880613,T
2978,03.Mar,4022,S,3,2,3,8,6125,473,927,18,31,116,20.880613,T
2979,04.Apr,4022,S,4,2,3,13,6125,473,927,26,31,116,20.880613,T
2980,11.Nov,4022,S,1,2,2,5,6125,473,927,7,31,116,20.880613,T
2981,03.Mar,4023,S,2,0,3,4,5201,399,758,9,45,74,17.804494,T
2982,06.Jun,4023,S,2,0,1,5,5201,399,758,6,45,74,17.804494,F
2983,10.Oct,4023,S,2,0,1,2,5201,399,758,3,45,74,17.804494,T
2984,01.Jan,4024,S,1,1,0,4,5383,783,1084,7,102,85,3.162278,F
2985,05.May,4024,S,1,1,1,6,5383,783,1084,7,102,85,3.162278,T
2986,09.Sep,4025,S,4,0,0,1,5059,717,1200,1,113,98,7.28011,T
2987,11.Nov,4026,S,0,0,0,0,7723,244,690,0,46,155,15.394804,T
2988,06.Jun,4027,S,3,0,0,2,4597,747,1024,3,135,63,27.258026,T
2989,08.Aug,4027,S,4,0,2,3,4597,747,1024,5,135,63,27.258026,T
2990,06.Jun,4028,S,0,0,1,2,4417,538,617,3,70,70,23.10844,T
2991,08.Aug,4030,S,2,0,1,6,3906,341,448,7,54,47,2.236068,T
2992,01.Jan,4030,S,2,0,0,0,3906,341,448,0,54,47,2.236068,F
2993,02.Feb,4030,S,2,0,1,2,3906,341,448,3,54,47,2.236068,T
2994,12.Dec,4031,S,0,0,0,3,3750,156,481,4,17,72,10.723805,T
2995,05.May,4031,S,0,0,0,0,3750,156,481,0,17,72,10.723805,F
2996,09.Sep,4032,S,0,0,0,0,3263,227,664,0,227,52,0,F
2997,09.Sep,4033,S,0,0,0,0,3291,46,106,0,5,48,1.732051,T
2998,02.Feb,4034,S,1,0,1,1,4517,1,553,3,8,69,0,F
2999,02.Feb,4036,S,0,0,2,0,1993,90,447,2,56,45,0,F
3000,12.Dec,4037,S,0,0,2,3,2054,51,177,5,17,37,0,F
3001,02.Feb,4038,S,0,0,0,0,603,0,46,0,0,14,0,T
3002,07.Jul,4039,S,0,0,1,0,753,28,105,4,7,8,0,F
3003,04.Apr,4041,S,0,0,0,0,3373,38,295,0,25,109,5.830952,F
3004,07.Jul,4042,S,0,0,0,0,5149,141,741,0,28,106,0,T
3005,10.Oct,4042,S,0,0,1,3,5149,141,741,4,28,106,0,F
3006,05.May,4045,S,0,0,0,0,1749,53,112,0,21,22,0,F
3007,05.May,4048,S,0,0,0,0,452,0,44,0,0,7,0,F
3008,12.Dec,4048,S,0,0,0,0,452,0,44,0,0,7,0,F
3009,03.Mar,4051,S,0,0,0,0,6007,0,358,0,2,138,0,F
3010,05.May,4053,S,0,0,0,0,0,0,40,0,36,0,0,T
3011,01.Jan,4057,S,0,0,0,2,4647,321,488,2,304,87,2.828427,F
3012,02.Feb,4058,S,0,0,2,4,6761,222,491,6,169,107,1,T
3013,06.Jun,4058,S,0,0,2,4,6761,222,491,7,169,107,1,F
3014,03.Mar,4059,S,4,2,5,11,5718,698,888,17,130,64,26.495283,T
3015,06.Jun,4059,S,6,2,3,15,5718,698,888,23,130,64,26.495283,T
3016,06.Jun,4059,S,6,2,3,15,5718,698,888,23,130,64,26.495283,T
3017,05.May,4059,S,4,2,2,15,5718,698,888,19,130,64,26.495283,T
3018,02.Feb,4059,S,4,2,6,10,5718,698,888,19,130,64,26.495283,T
3019,05.May,4060,S,2,0,0,0,4048,356,480,0,151,87,15.84298,T
3020,07.Jul,4060,S,3,0,0,3,4048,356,480,3,151,87,15.84298,F
3021,06.Jun,4060,S,2,0,0,2,4048,356,480,2,151,87,15.84298,T
3022,07.Jul,4060,S,3,0,0,3,4048,356,480,3,151,87,15.84298,T
3023,11.Nov,4061,S,1,0,0,0,1459,78,113,1,47,10,7.416198,F
3024,03.Mar,4062,S,0,1,0,3,2798,193,397,3,111,44,13.784049,T
3025,02.Feb,4063,S,1,1,0,2,4108,450,708,2,99,58,21.354157,F
3026,07.Jul,4064,S,0,0,3,6,4185,572,690,12,61,72,23.853721,T
3027,06.Jun,4064,S,0,0,1,1,4185,572,690,2,61,72,23.853721,T
3028,09.Sep,4064,S,0,0,2,21,4185,572,690,29,61,72,23.853721,T
3029,02.Feb,4065,S,2,2,5,6,6084,678,941,11,95,80,22.472205,T
3030,01.Jan,4065,S,2,2,1,2,6084,678,941,3,95,80,22.472205,F
3031,04.Apr,4065,S,3,2,8,5,6084,678,941,15,95,80,22.472205,T
3032,01.Jan,4065,S,2,2,4,5,6084,678,941,9,95,80,22.472205,T
3033,11.Nov,4065,S,2,2,3,5,6084,678,941,8,95,80,22.472205,T
3034,03.Mar,4066,S,0,0,2,3,6617,187,545,6,94,137,7.745967,F
3035,01.Jan,4067,S,3,0,2,3,4974,368,533,5,64,80,17.888544,T
3036,01.Jan,4067,S,3,0,2,3,4974,368,533,5,64,80,17.888544,T
3037,10.Oct,4068,S,3,11,2,5,6246,679,950,7,208,80,24.677925,T
3038,11.Nov,4068,S,1,11,1,2,6246,679,950,4,208,80,24.677925,T
3039,08.Aug,4068,S,3,11,1,6,6246,679,950,10,208,80,24.677925,T
3040,05.May,4068,S,2,11,2,2,6246,679,950,11,208,80,24.677925,T
3041,10.Oct,4069,S,2,0,0,3,5081,702,777,3,289,57,26.627054,T
3042,06.Jun,4069,S,0,0,3,5,5081,702,777,8,289,57,26.627054,T
3043,03.Mar,4070,S,6,0,0,4,5901,824,985,5,183,73,28.809721,T
3044,01.Jan,4070,S,6,0,0,3,5901,824,985,3,183,73,28.809721,T
3045,09.Sep,4070,S,6,0,6,14,5901,824,985,31,183,73,28.809721,T
3046,04.Apr,4070,S,6,0,2,9,5901,824,985,13,183,73,28.809721,T
3047,01.Jan,4071,S,1,0,2,10,5533,788,1360,15,442,101,28.757608,T
3048,02.Feb,4071,S,1,0,3,12,5533,788,1360,16,442,101,28.757608,T
3049,10.Oct,4071,S,1,0,0,4,5533,788,1360,6,442,101,28.757608,T
3050,01.Jan,4072,S,0,0,0,2,4242,314,610,3,113,68,14,T
3051,07.Jul,4073,S,0,0,1,3,6623,866,1085,6,475,101,29.376862,T
3052,10.Oct,4073,S,0,0,0,2,6623,866,1085,4,475,101,29.376862,T
3053,06.Jun,4073,S,0,0,1,3,6623,866,1085,6,475,101,29.376862,T
3054,07.Jul,4073,S,0,0,3,6,6623,866,1085,13,475,101,29.376862,T
3055,12.Dec,4074,S,3,0,3,7,4010,347,486,10,150,61,14.142136,T
3056,09.Sep,4074,S,3,0,1,1,4010,347,486,2,150,61,14.142136,F
3057,09.Sep,4076,S,2,0,1,5,5792,373,946,9,204,78,19.209373,T
3058,02.Feb,4079,S,1,0,4,5,6689,144,874,9,67,144,1,F
3059,07.Jul,4079,S,0,0,1,2,6689,144,874,3,67,144,1,T
3060,05.May,4080,S,0,0,1,2,4889,157,488,3,67,74,11.18034,F
3061,05.May,4083,S,1,0,1,4,6966,207,888,5,52,147,14.422205,T
3062,03.Mar,4083,S,2,0,0,4,6966,207,888,5,52,147,14.422205,F
3063,12.Dec,4084,S,0,0,1,1,4560,502,593,2,469,85,1,F
3064,06.Jun,4085,S,0,0,0,0,4774,284,487,0,283,89,14.525839,F
3065,05.May,4087,S,0,0,0,0,5211,433,618,0,443,94,0,F
3066,11.Nov,4087,S,0,0,0,1,5211,433,618,1,443,94,0,T
3067,10.Oct,4088,S,0,0,1,1,7619,0,597,2,0,171,0,F
3068,03.Mar,4090,S,0,0,0,0,5012,0,527,0,0,66,0,F
3069,08.Aug,4091,S,0,0,0,1,2695,49,96,1,15,34,4.358899,T
3070,10.Oct,4091,S,0,0,0,1,2695,49,96,1,15,34,4.358899,F
3071,06.Jun,4092,S,0,0,1,1,6770,0,485,2,0,122,0,F
3072,08.Aug,4094,S,0,0,0,0,6594,28,590,0,7,147,5.196152,F
3073,05.May,4095,S,0,0,0,0,5468,160,502,0,75,113,0,F
3074,06.Jun,4097,S,0,0,1,1,858,0,0,3,0,11,0,F
3075,12.Dec,4098,S,0,0,0,0,3741,65,328,0,5,93,0,F
3076,07.Jul,4098,S,0,0,1,4,3741,65,328,5,5,93,0,T
3077,04.Apr,4099,S,0,0,0,0,2958,53,444,0,12,86,0,F
3078,06.Jun,4100,S,0,0,1,1,1919,236,466,2,119,29,0,F
3079,08.Aug,4100,S,0,0,0,2,1919,236,466,2,119,29,0,T
3080,09.Sep,4102,S,0,0,0,0,2635,0,89,0,0,62,0,F
3081,12.Dec,4103,S,1,11,1,6,3805,146,312,7,68,66,0,F
3082,08.Aug,4105,S,0,0,0,0,2699,30,59,0,13,51,0,F
3083,06.Jun,4106,S,0,0,2,2,4335,89,268,4,34,102,0,F
3084,06.Jun,4108,S,0,0,0,0,5455,151,446,0,64,117,0,F
3085,08.Aug,4109,S,0,0,2,4,793,0,88,6,2,14,0,F
3086,02.Feb,4110,S,0,0,1,0,5619,214,555,1,99,118,0,T
3087,04.Apr,4110,S,1,0,1,2,5619,214,555,3,99,118,0,T
3088,09.Sep,4110,S,2,0,2,2,5619,214,555,5,99,118,0,F
3089,04.Apr,4111,S,0,0,1,1,4860,81,378,2,30,121,0,T
3090,04.Apr,4111,S,0,0,1,1,4860,81,378,2,30,121,0,T
3091,01.Jan,4112,S,0,2,1,2,5591,105,411,3,37,129,0,F
3092,08.Aug,4113,S,0,0,1,3,5629,88,383,4,51,119,0,F
3093,09.Sep,4114,S,0,0,0,0,4604,0,458,0,38,113,0,F
3094,09.Sep,4115,S,0,0,0,0,7321,0,840,0,0,142,0,F
3095,07.Jul,4116,S,0,0,0,0,5788,0,552,0,0,54,0,F
3096,10.Oct,4117,S,0,4,0,0,6238,0,347,0,0,59,0,F
3097,06.Jun,4119,S,2,1,5,7,5341,158,264,15,76,46,4.123106,T
3098,06.Jun,4119,S,0,1,1,1,5341,158,264,2,76,46,4.123106,T
3099,09.Sep,4120,S,0,2,0,0,1108,103,138,0,62,17,7.416198,F
3100,01.Jan,4122,S,0,3,3,2,3117,549,549,7,342,49,0,F
3101,04.Apr,4123,S,1,0,1,1,3639,338,568,2,207,68,18.303005,F
3102,08.Aug,4123,S,1,0,4,5,3639,338,568,9,207,68,18.303005,T
3103,05.May,4124,S,0,0,1,3,2270,174,349,4,44,35,8.774964,T
3104,11.Nov,4125,S,0,0,0,0,3968,352,658,0,118,71,2.828427,T
3105,09.Sep,4126,S,1,0,0,1,5084,266,816,1,81,119,16.278821,T
3106,04.Apr,4126,S,2,0,1,2,5084,266,816,3,81,119,16.278821,T
3107,09.Sep,4127,S,3,0,1,4,7356,511,858,5,78,118,22.693611,T
3108,03.Mar,4128,S,4,3,3,11,3444,530,612,15,140,57,20.174241,T
3109,02.Feb,4128,S,4,3,2,8,3444,530,612,11,140,57,20.174241,T
3110,11.Nov,4129,S,1,0,2,4,2792,481,522,7,80,42,21.84033,T
3111,06.Jun,4129,S,2,0,3,5,2792,481,522,11,80,42,21.84033,T
3112,04.Apr,4129,S,2,0,2,4,2792,481,522,8,80,42,21.84033,T
3113,05.May,4130,S,0,0,0,0,3529,209,338,0,11,67,14.628739,F
3114,07.Jul,4131,S,4,0,3,5,6819,641,864,11,91,103,24.596748,T
3115,07.Jul,4131,S,4,0,3,5,6819,641,864,11,91,103,24.596748,T
3116,08.Aug,4131,S,4,0,0,4,6819,641,864,4,91,103,24.596748,T
3117,11.Nov,4132,S,0,0,2,4,5003,585,810,6,169,85,19.723083,T
3118,11.Nov,4132,S,0,0,2,4,5003,585,810,6,169,85,19.723083,T
3119,07.Jul,4132,S,0,0,2,4,5003,585,810,10,169,85,19.723083,T
3120,07.Jul,4132,S,0,0,1,1,5003,585,810,2,169,85,19.723083,T
3121,07.Jul,4132,S,0,0,2,4,5003,585,810,10,169,85,19.723083,T
3122,11.Nov,4133,S,1,0,0,4,6829,299,471,5,46,112,17.262677,F
3123,08.Aug,4135,S,0,0,0,1,8913,35,366,1,0,177,0,T
3124,03.Mar,4136,S,1,0,0,0,3947,279,360,0,51,51,1.414214,T
3125,01.Jan,4136,S,1,0,0,0,3947,279,360,0,51,51,1.414214,F
3126,09.Sep,4138,S,1,3,1,3,6963,119,437,4,26,117,9.165151,T
3127,01.Jan,4138,S,1,3,0,10,6963,119,437,10,26,117,9.165151,T
3128,05.May,4140,S,1,1,0,0,6571,41,254,0,10,146,3,F
3129,07.Jul,4141,S,13,0,1,2,6370,210,880,3,80,147,11,T
3130,02.Feb,4141,S,12,0,1,13,6370,210,880,16,80,147,11,T
3131,10.Oct,4144,S,0,0,2,2,6127,23,593,4,0,141,2.645751,F
3132,07.Jul,4146,S,0,0,3,3,3764,243,500,6,85,68,15.231546,T
3133,09.Sep,4147,S,0,0,0,0,4509,12,655,0,3,164,3.464102,F
3134,09.Sep,4148,S,3,0,3,10,3589,233,424,13,175,51,12.727922,T
3135,07.Jul,4148,S,0,0,2,5,3589,233,424,7,175,51,12.727922,T
3136,10.Oct,4149,S,0,0,0,0,1185,55,210,0,27,20,7.071068,F
3137,03.Mar,4150,S,0,0,1,2,3539,268,484,3,186,60,16.248077,F
3138,03.Mar,4151,S,0,0,0,5,3262,351,571,5,282,63,19.026298,F
3139,10.Oct,4156,S,0,0,2,1,4035,219,323,3,169,63,0,T
3140,03.Mar,4158,S,0,0,0,1,8804,0,611,1,0,156,0,F
3141,12.Dec,4161,S,1,0,0,0,3228,196,311,0,33,49,0,T
3142,03.Mar,4162,S,2,0,0,0,1927,109,176,0,20,27,7.874008,T
3143,02.Feb,4163,S,0,0,1,1,5547,91,548,2,29,137,0,F
3144,04.Apr,4164,S,1,1,2,2,4539,156,406,4,32,92,10.86278,F
3145,08.Aug,4166,S,0,0,0,0,6687,293,675,0,91,133,2,T
3146,11.Nov,4167,S,0,0,0,0,502,45,106,0,3,12,3.605551,T
3147,01.Jan,4169,S,1,0,0,0,1379,68,83,0,14,8,7.211103,T
3148,09.Sep,4169,S,1,0,0,0,1379,68,83,0,14,8,7.211103,T
3149,04.Apr,4169,S,1,0,0,0,1379,68,83,0,14,8,7.211103,T
3150,10.Oct,4170,S,0,0,1,2,3700,0,207,3,0,110,0,F
3151,05.May,4173,S,5,0,2,2,6096,338,521,7,89,121,14.071247,T
3152,09.Sep,4173,S,6,0,3,2,6096,338,521,7,89,121,14.071247,T
3153,08.Aug,4174,S,0,0,0,0,8141,171,531,0,101,129,0,F
3154,03.Mar,4175,S,1,0,0,0,7133,220,417,0,161,123,2.236068,F
3155,06.Jun,4178,S,0,0,0,0,2936,108,217,0,45,70,0,F
3156,01.Jan,4181,S,0,0,0,0,6468,0,479,0,9,141,0,F
3157,01.Jan,4182,S,0,0,3,5,6177,0,330,8,0,125,0,F
3158,09.Sep,4184,S,0,0,0,1,3439,0,318,1,0,56,0,F
3159,09.Sep,4190,S,0,0,0,0,3713,53,448,0,32,90,0,F
3160,12.Dec,4199,S,0,0,0,4,4077,381,658,4,107,65,19.416488,T
3161,12.Dec,4199,S,0,0,0,4,4077,381,658,4,107,65,19.416488,T
3162,05.May,4200,S,0,0,1,1,3635,339,575,2,83,71,13.747727,F
